schid,schname,keyword,keynum,monthorweek,index
0,university of minnesota - rochester,university of minnesota - rochester,1,2015-11-15 - 2015-11-21,84
0,university of minnesota - rochester,university of minnesota - rochester,1,2015-11-22 - 2015-11-28,66
0,university of minnesota - rochester,university of minnesota - rochester,1,2015-11-29 - 2015-12-05,75
0,university of minnesota - rochester,university of minnesota - rochester,1,2015-12-06 - 2015-12-12,71
0,university of minnesota - rochester,university of minnesota - rochester,1,2015-12-13 - 2015-12-19,71
0,university of minnesota - rochester,university of minnesota - rochester,1,2015-12-20 - 2015-12-26,49
0,university of minnesota - rochester,university of minnesota - rochester,1,2015-12-27 - 2016-01-02,65
0,university of minnesota - rochester,university of minnesota - rochester,1,2016-01-03 - 2016-01-09,76
0,university of minnesota - rochester,university of minnesota - rochester,1,2016-01-10 - 2016-01-16,83
0,university of minnesota - rochester,university of minnesota - rochester,1,2016-01-17 - 2016-01-23,70
0,university of minnesota - rochester,university of minnesota - rochester,1,2016-01-24 - 2016-01-30,71
0,university of minnesota - rochester,university of minnesota - rochester,1,2016-01-31 - 2016-02-06,70
0,university of minnesota - rochester,university of minnesota - rochester,1,2016-02-07 - 2016-02-13,66
0,university of minnesota - rochester,university of minnesota - rochester,1,2016-02-14 - 2016-02-20,71
0,university of minnesota - rochester,university of minnesota - rochester,1,2016-02-21 - 2016-02-27,67
0,university of minnesota - rochester,university of minnesota - rochester,1,2016-02-28 - 2016-03-05,66
0,university of minnesota - rochester,university of minnesota - rochester,1,2016-03-06 - 2016-03-12,60
0,university of minnesota - rochester,university of minnesota - rochester,1,2016-03-13 - 2016-03-19,62
0,university of minnesota - rochester,university of minnesota - rochester,1,2016-03-20 - 2016-03-26,73
2,university of minnesota - rochester,university of minnesota rochester,3,2013-03-31 - 2013-04-06,62
2,university of minnesota - rochester,university of minnesota rochester,3,2013-04-07 - 2013-04-13,58
2,university of minnesota - rochester,university of minnesota rochester,3,2013-04-14 - 2013-04-20,89
2,university of minnesota - rochester,university of minnesota rochester,3,2013-04-21 - 2013-04-27,64
2,university of minnesota - rochester,university of minnesota rochester,3,2013-04-28 - 2013-05-04,63
