schid,schname,keyword,keynum,monthorweek,index
7,university of phoenix - sacramento valley campus,phoenix.edu,2,2013-05-12 - 2013-05-18,98
7,university of phoenix - sacramento valley campus,phoenix.edu,2,2013-05-19 - 2013-05-25,99
7,university of phoenix - sacramento valley campus,phoenix.edu,2,2013-05-26 - 2013-06-01,88
7,university of phoenix - sacramento valley campus,phoenix.edu,2,2013-06-02 - 2013-06-08,94
7,university of phoenix - sacramento valley campus,phoenix.edu,2,2013-06-09 - 2013-06-15,86
7,university of phoenix - sacramento valley campus,phoenix.edu,2,2013-06-16 - 2013-06-22,87
7,university of phoenix - sacramento valley campus,phoenix.edu,2,2013-06-23 - 2013-06-29,94
7,university of phoenix - sacramento valley campus,phoenix.edu,2,2013-06-30 - 2013-07-06,91
7,university of phoenix - sacramento valley campus,phoenix.edu,2,2013-07-07 - 2013-07-13,84
7,university of phoenix - sacramento valley campus,phoenix.edu,2,2013-07-14 - 2013-07-20,88
7,university of phoenix - sacramento valley campus,phoenix.edu,2,2013-07-21 - 2013-07-27,87
7,university of phoenix - sacramento valley campus,phoenix.edu,2,2013-07-28 - 2013-08-03,89
7,university of phoenix - sacramento valley campus,phoenix.edu,2,2013-08-04 - 2013-08-10,95
7,university of phoenix - sacramento valley campus,phoenix.edu,2,2013-08-11 - 2013-08-17,100
7,university of phoenix - sacramento valley campus,phoenix.edu,2,2013-08-18 - 2013-08-24,89
7,university of phoenix - sacramento valley campus,phoenix.edu,2,2013-08-25 - 2013-08-31,83
7,university of phoenix - sacramento valley campus,phoenix.edu,2,2013-09-01 - 2013-09-07,87
7,university of phoenix - sacramento valley campus,phoenix.edu,2,2013-09-08 - 2013-09-14,84
7,university of phoenix - sacramento valley campus,phoenix.edu,2,2013-09-15 - 2013-09-21,86
7,university of phoenix - sacramento valley campus,phoenix.edu,2,2013-09-22 - 2013-09-28,96
7,university of phoenix - sacramento valley campus,phoenix.edu,2,2013-09-29 - 2013-10-05,77
7,university of phoenix - sacramento valley campus,phoenix.edu,2,2013-10-06 - 2013-10-12,72
7,university of phoenix - sacramento valley campus,phoenix.edu,2,2013-10-13 - 2013-10-19,76
7,university of phoenix - sacramento valley campus,phoenix.edu,2,2013-10-20 - 2013-10-26,68
7,university of phoenix - sacramento valley campus,phoenix.edu,2,2013-10-27 - 2013-11-02,59
